LINE	STATUS	COUNT	SIGNATURE	LEMMA	DIAC_AR	DIAC	FREQ	QC	COMMENTS	PATTERN	STEM	BW	GLOSS	COND-S	COND-T	PREF-CAT	STEM-CAT	SUFF-CAT	FEATS	DEBUG	COLOR
1374	OK-ONE	1	NOM.MP.IG	laTiyf	لُطَفاءَ	luTafA'a	3			None	[luTafA]	luTafA/ADJ+'/STEM+a/CASE_INDEF_GEN	delicate;gentle;polite	[#A' #dip L#]	[MS]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A'+#dip+L#]_[CT:MS]_[CF:-]	S:[IG]_[CS:MS]_[CT:#A'+#dip+MS]_[CF:#A'-w+#A'@w+#A}iy+#a>+#aA+#aA-Ap-w+#aA||Mono+#aY-Ap-y+#aY-Ap-y||#aA-Ap-w+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD||MD||FP+MP+enc0+enc0]	pos:adj gen:m num:p cas:g enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 PP0 FSE0	1
1375	OK-ONE	1	NOM.MP.IA	laTiyf	لُطَفاءً	luTafA'F	3			None	[luTafA]	luTafA/ADJ+'/STEM+F/CASE_INDEF_ACC	delicate;gentle;polite	[#A' #dip L#]	[MS]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A'+#dip+L#]_[CT:MS]_[CF:-]	S:[IA]_[CS:MS+a-suff]_[CT:#A'+#A'||#A'-w||#a>+MS]_[CF:#A'-w+#A'@w+#A}iy+#a>+#aA+#aA-Ap-w+#aA||Mono+#aY-Ap-y+#aY-Ap-y||#aA-Ap-w+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD||MD||FP+MP+enc0+enc0]	pos:adj gen:m num:p cas:a enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 PP0 FSE0	0
1376	OK-ONE	1	NOM.MP.CN	laTiyf	لُطَفاءُ	luTafA'u	3			None	[luTafA]	luTafA/ADJ+'/STEM+u/CASE_DEF_NOM	delicate;gentle;polite	[#A' #dip L#]	[MS]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A'+#dip+L#]_[CT:MS]_[CF:-]	S:[CN.Pron]_[CS:MS+u-suff]_[CT:#A'+MS]_[CF:#A'-w+#A'@w+#A}iy+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#aY-Ap-y||#aA-Ap-w||#aA||Mono+#iy+#iy||#A}iy+#o'-con+#o'-dis+#u&+#w'+FS||FD||MD||FP+MP+POSS_PRON-iy+POSS_PRON-iy+enc0+enc0]	pos:adj gen:m num:p cas:n enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 PP0 FSE0	1
1377	OK-ONE	1	NOM.MP.CG	laTiyf	لُطَفاءِ	luTafA'i	3			None	[luTafA]	luTafA/ADJ+'/STEM+i/CASE_DEF_GEN	delicate;gentle;polite	[#A' #dip L#]	[MS]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A'+#dip+L#]_[CT:MS]_[CF:-]	S:[CG.Pron]_[CS:#^i+MS+i-suff]_[CT:#A'+MS]_[CF:#A'-w+#A'@w+#A}iy+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#aY-Ap-y||#aA-Ap-w||#aA||Mono+#iy+#iy||#A}iy+#o'-con+#o'-dis+#u&+#w'+FS||FD||MD||FP+MP+POSS_PRON-iy+POSS_PRON-iy+enc0+enc0]	pos:adj gen:m num:p cas:g enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 PP0 FSE0	0
1378	OK-ONE	1	NOM.MP.CA	laTiyf	لُطَفاءَ	luTafA'a	3			None	[luTafA]	luTafA/ADJ+'/STEM+a/CASE_DEF_ACC	delicate;gentle;polite	[#A' #dip L#]	[MS]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A'+#dip+L#]_[CT:MS]_[CF:-]	S:[CA.Pron]_[CS:MS+a-suff]_[CT:#A'+MS]_[CF:#A'-w+#A'@w+#A}iy+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#aY-Ap-y||#aA-Ap-w||#aA||Mono+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD||MD||FP+MP+POSS_PRON-iy+POSS_PRON-iy+enc0+enc0]	pos:adj gen:m num:p cas:a enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 PP0 FSE0	1
1379	OK-ZERO-E0-DEFINITE	0	NOM.MP.DN.P0.E0	laTiyf			3			None	[luTafA]			[#A' #dip L#]	[MS]					FSE0 PS0 PP0	0
1380	OK-ZERO-E0-DEFINITE	0	NOM.MP.DG.P0.E0	laTiyf			3			None	[luTafA]			[#A' #dip L#]	[MS]					FSE0 PS0 PP0	1
1381	OK-ZERO-E0-DEFINITE	0	NOM.MP.DA.P0.E0	laTiyf			3			None	[luTafA]			[#A' #dip L#]	[MS]					FSE0 PS0 PP0	0
1382	OK-ONE	1	NOM.MP.CN.E0	laTiyf	لُطَفاؤُهُ	luTafA&uhu	3			None	[luTafA]	luTafA/ADJ+&/STEM+u/CASE_DEF_NOM+hu/POSS_PRON_3MS	delicate;gentle;polite	[#A' #dip L#]	[MS]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A'+#dip+L#]_[CT:MS]_[CF:-]	S:[CN.Pron]_[CS:MS+POSS_PRON+enc0+u-suff]_[CT:#A'+MS+enc0+u-suff]_[CF:!enc0+#A'-w+#A'@w+#A}iy+#^ay+#^i+#^iy+#^i||#^ay||#^iy+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#aY-Ap-y||#aA-Ap-w||#aA||Mono+#iy+#iy||#A}iy+#o'-con+#o'-dis+#u&+#w'+FS||FD||MD||FP+MP+POSS_PRON-iy+POSS_PRON-iy+a-suff+i-suff]	pos:adj gen:m num:p cas:n enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 PP0 FSE0	1
1383	OK-ONE	1	NOM.MP.CG.E0	laTiyf	لُطَفائِهِ	luTafA}ihi	3			None	[luTafA]	luTafA/ADJ+}/STEM+i/CASE_DEF_GEN+hu/POSS_PRON_3MS	delicate;gentle;polite	[#A' #dip L#]	[MS]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A'+#dip+L#]_[CT:MS]_[CF:-]	S:[CG.Pron]_[CS:#^i+MS+POSS_PRON+enc0+i-suff]_[CT:#A'+#^i||#^ay||#^iy+MS+enc0+i-suff]_[CF:!#^i+!enc0+#A'-w+#A'@w+#A}iy+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#aY-Ap-y||#aA-Ap-w||#aA||Mono+#iy+#iy||#A}iy+#o'-con+#o'-dis+#u&+#w'+FS||FD||MD||FP+MP+POSS_PRON-iy+POSS_PRON-iy+a-suff+u-suff]	pos:adj gen:m num:p cas:g enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 PP0 FSE0	0
1384	OK-ONE	1	NOM.MP.CA.E0	laTiyf	لُطَفاءَهُ	luTafA'ahu	3			None	[luTafA]	luTafA/ADJ+'/STEM+a/CASE_DEF_ACC+hu/POSS_PRON_3MS	delicate;gentle;polite	[#A' #dip L#]	[MS]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A'+#dip+L#]_[CT:MS]_[CF:-]	S:[CA.Pron]_[CS:MS+POSS_PRON+a-suff+enc0]_[CT:#A'+MS+a-suff+enc0]_[CF:!enc0+#A'-w+#A'@w+#A}iy+#^ay+#^i+#^iy+#^i||#^ay||#^iy+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#aY-Ap-y||#aA-Ap-w||#aA||Mono+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD||MD||FP+MP+POSS_PRON-iy+POSS_PRON-iy+i-suff+u-suff]	pos:adj gen:m num:p cas:a enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 PP0 FSE0	1
1385	CHECK-ZERO	0	NOM.MS.DN	bi}osa			2			None	[bi}osa]			[-]	[-]						0
1386	OK-ONE	1	NOM.MS.DN.P0	lAgiy	اللّاغِي	All~Agiy	3			None	[lAg]	Al/DET+lAg/ADJ+iy/STEM+(null)/CASE_DEF_NOM	abrogated;null;void	[#iy L#]	[MS]	P:[Nom.Art]_[CS:-]_[CT:-]_[CF:li/PREP+li/PREP]	X:[Nom]_[CS:#iy+L#]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[DN]_[CS:#^iy+MS]_[CT:#iy+#iy||#A}iy+MS]_[CF:#A'+#A'-w+#A'@w+#A}iy+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#aY-Ap-y||#aA-Ap-w||#aA||Mono+#o'-con+#o'-dis+#u&+#w'+MD||FS||FD||FP+MP+i-suff+i-suff]	pos:adj gen:m num:s cas:n enc0:0 prc0:Al_det prc1:0 prc2:0 prc3:0	M0 OK PS0 PP0	1
1387	OK-ONE	1	NOM.MS.DG.P0	lAgiy	اللّاغِي	All~Agiy	3			None	[lAg]	Al/DET+lAg/ADJ+iy/STEM+(null)/CASE_DEF_GEN	abrogated;null;void	[#iy L#]	[MS]	P:[Nom.Pr.Art]_[CS:-]_[CT:-]_[CF:li/PREP+li/PREP]	X:[Nom]_[CS:#iy+L#]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[DG]_[CS:#^iy+MS]_[CT:#iy+#iy||#A}iy+MS]_[CF:#A'+#A'-w+#A'@w+#A}iy+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#aY-Ap-y||#aA-Ap-w||#aA||Mono+#o'-con+#o'-dis+#u&+#w'+MD||FS||FD||FP+MP+i-suff+i-suff]	pos:adj gen:m num:s cas:g enc0:0 prc0:Al_det prc1:0 prc2:0 prc3:0	M0 OK PS0 PP0	0
1388	OK-ONE	1	NOM.MS.DA.P0	lAgiy	اللّاغِيَ	All~Agiya	3			None	[lAg]	Al/DET+lAg/ADJ+iy/STEM+a/CASE_DEF_ACC	abrogated;null;void	[#iy L#]	[MS]	P:[Nom.Art]_[CS:-]_[CT:-]_[CF:li/PREP+li/PREP]	X:[Nom]_[CS:#iy+L#]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[DA]_[CS:MS+a-suff]_[CT:#iy+MS]_[CF:#A'+#A'-w+#A'@w+#A}iy+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#aY-Ap-y||#aA-Ap-w||#aA||Mono+#o'-con+#o'-dis+#u&+#w'+MD||FS||FD||FP+MP+i-suff+i-suff]	pos:adj gen:m num:s cas:a enc0:0 prc0:Al_det prc1:0 prc2:0 prc3:0	M0 OK PS0 PP0	1
1389	OK-ONE	1	NOM.MS.IN	lAgiy	لاغٍ	lAgK	3			None	[lAg]	lAg/ADJ+K/CASE_INDEF_NOM	abrogated;null;void	[#iy L#]	[MS]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#iy+L#]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[IN]_[CS:MS+i-suff]_[CT:#iy+#iy||#A}iy+MS+i-suff]_[CF:!i-suff+#A'+#A'-w+#A'@w+#A}iy+#a>+#aA+#aA-Ap-w+#aA||Mono+#aY-Ap-y+#aY-Ap-y||#aA-Ap-w+#o'-con+#o'-dis+#u&+#w'+MD||FS||FD||FP+MP]	pos:adj gen:m num:s cas:n enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 PP0 FSE0	0
1390	OK-ONE	1	NOM.MS.IG	lAgiy	لاغٍ	lAgK	3			None	[lAg]	lAg/ADJ+K/CASE_INDEF_GEN	abrogated;null;void	[#iy L#]	[MS]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#iy+L#]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[IG]_[CS:MS+i-suff]_[CT:#iy+MS+i-suff]_[CF:!i-suff+#A'+#A'-w+#A'@w+#A}iy+#a>+#aA+#aA-Ap-w+#aA||Mono+#aY-Ap-y+#aY-Ap-y||#aA-Ap-w+#dip+#o'-con+#o'-dis+#u&+#w'+MD||FS||FD||FP+MP]	pos:adj gen:m num:s cas:g enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 PP0 FSE0	1
1391	OK-ONE	1	NOM.MS.IA	lAgiy	لاغِياً	lAgiyAF	3			None	[lAg]	lAg/ADJ+iy/STEM+AF/CASE_INDEF_ACC	abrogated;null;void	[#iy L#]	[MS]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#iy+L#]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[IA]_[CS:MS+MS-AF+a-suff]_[CT:#iy+MS]_[CF:#A'+#A'-w+#A'@w+#A'||#A'-w||#a>+#A}iy+#a>+#aA+#aA-Ap-w+#aA||Mono+#aY-Ap-y+#aY-Ap-y||#aA-Ap-w+#dip+#o'-con+#o'-dis+#u&+#w'+MD||FS||FD||FP+MP+i-suff+i-suff]	pos:adj gen:m num:s cas:a enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 PP0 FSE0	0
1392	OK-ONE	1	NOM.MS.CN	lAgiy	لاغِي	lAgiy	3			None	[lAg]	lAg/ADJ+iy/STEM+(null)/CASE_DEF_NOM	abrogated;null;void	[#iy L#]	[MS]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#iy+L#]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CN.Pron]_[CS:#^iy+MS]_[CT:#iy+#iy||#A}iy+MS]_[CF:#A'+#A'-w+#A'@w+#A}iy+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#aY-Ap-y||#aA-Ap-w||#aA||Mono+#o'-con+#o'-dis+#u&+#w'+MD||FS||FD||FP+MP+i-suff+i-suff]	pos:adj gen:m num:s cas:n enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 PP0 FSE0	1
1393	OK-ONE	1	NOM.MS.CG	lAgiy	لاغِي	lAgiy	3			None	[lAg]	lAg/ADJ+iy/STEM+(null)/CASE_DEF_GEN	abrogated;null;void	[#iy L#]	[MS]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#iy+L#]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CG.Pron]_[CS:#^iy+MS]_[CT:#iy+#iy||#A}iy+MS]_[CF:#A'+#A'-w+#A'@w+#A}iy+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#aY-Ap-y||#aA-Ap-w||#aA||Mono+#o'-con+#o'-dis+#u&+#w'+MD||FS||FD||FP+MP+i-suff+i-suff]	pos:adj gen:m num:s cas:g enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 PP0 FSE0	0
1394	OK-ONE	1	NOM.MS.CA	lAgiy	لاغِيَ	lAgiya	3			None	[lAg]	lAg/ADJ+iy/STEM+a/CASE_DEF_ACC	abrogated;null;void	[#iy L#]	[MS]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#iy+L#]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CA.Pron]_[CS:MS+a-suff]_[CT:#iy+MS]_[CF:#A'+#A'-w+#A'@w+#A}iy+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#aY-Ap-y||#aA-Ap-w||#aA||Mono+#o'-con+#o'-dis+#u&+#w'+MD||FS||FD||FP+MP+POSS_PRON-iy+POSS_PRON-iy+i-suff+i-suff]	pos:adj gen:m num:s cas:a enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 PP0 FSE0	1
1395	OK-ZERO-E0-DEFINITE	0	NOM.MS.DN.P0.E0	lAgiy			3			None	[lAg]			[#iy L#]	[MS]					FSE0 PS0 PP0	0
1396	OK-ZERO-E0-DEFINITE	0	NOM.MS.DG.P0.E0	lAgiy			3			None	[lAg]			[#iy L#]	[MS]					FSE0 PS0 PP0	1
1397	OK-ZERO-E0-DEFINITE	0	NOM.MS.DA.P0.E0	lAgiy			3			None	[lAg]			[#iy L#]	[MS]					FSE0 PS0 PP0	0
1398	OK-ONE	1	NOM.MS.CN.E0	lAgiy	لاغِيهِ	lAgiyhi	3			None	[lAg]	lAg/ADJ+iy/STEM+(null)/CASE_DEF_NOM+hu/POSS_PRON_3MS	abrogated;null;void	[#iy L#]	[MS]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#iy+L#]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CN.Pron]_[CS:#^iy+MS+POSS_PRON+enc0]_[CT:#^i||#^ay||#^iy+#iy+#iy||#A}iy+MS]_[CF:!#^i+#A'+#A'-w+#A'@w+#A}iy+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#aY-Ap-y||#aA-Ap-w||#aA||Mono+#o'-con+#o'-dis+#u&+#w'+MD||FS||FD||FP+MP+i-suff+i-suff]	pos:adj gen:m num:s cas:n enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 PP0 FSE0	1
1399	OK-ONE	1	NOM.MS.CG.E0	lAgiy	لاغِيهِ	lAgiyhi	3			None	[lAg]	lAg/ADJ+iy/STEM+(null)/CASE_DEF_GEN+hu/POSS_PRON_3MS	abrogated;null;void	[#iy L#]	[MS]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#iy+L#]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CG.Pron]_[CS:#^iy+MS+POSS_PRON+enc0]_[CT:#^i||#^ay||#^iy+#iy+#iy||#A}iy+MS]_[CF:!#^i+#A'+#A'-w+#A'@w+#A}iy+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#aY-Ap-y||#aA-Ap-w||#aA||Mono+#o'-con+#o'-dis+#u&+#w'+MD||FS||FD||FP+MP+i-suff+i-suff]	pos:adj gen:m num:s cas:g enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 PP0 FSE0	0
1400	OK-ONE	1	NOM.MS.CA.E0	lAgiy	لاغِيَهُ	lAgiyahu	3			None	[lAg]	lAg/ADJ+iy/STEM+a/CASE_DEF_ACC+hu/POSS_PRON_3MS	abrogated;null;void	[#iy L#]	[MS]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#iy+L#]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CA.Pron]_[CS:MS+POSS_PRON+a-suff+enc0]_[CT:#iy+MS]_[CF:#A'+#A'-w+#A'@w+#A}iy+#^ay+#^i+#^iy+#^i||#^ay||#^iy+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#aY-Ap-y||#aA-Ap-w||#aA||Mono+#o'-con+#o'-dis+#u&+#w'+MD||FS||FD||FP+MP+POSS_PRON-iy+POSS_PRON-iy+i-suff+i-suff]	pos:adj gen:m num:s cas:a enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 PP0 FSE0	1
1401	OK-ONE	1	NOM.MD.DN.P0	lAgiy	اللّاغِيانِ	All~AgiyAni	3			None	[lAg]	Al/DET+lAg/ADJ+iy/STEM+Ani/NSUFF_MASC_DU_NOM	abrogated;null;void	[#iy L#]	[MD]	P:[Nom.Art]_[CS:-]_[CT:-]_[CF:li/PREP+li/PREP]	X:[Nom]_[CS:#iy+L#]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[DN]_[CS:A-suff+MD]_[CT:#iy+MD||FS||FD||FP]_[CF:#A'+#A'-w+#A'@w+#A}iy+#a>+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#o'-con+#o'-dis+#u&+#w'+MP+MS]	pos:adj gen:m num:d cas:n enc0:0 prc0:Al_det prc1:0 prc2:0 prc3:0	M0 OK PS0 PP0	0
1402	OK-ONE	1	NOM.MD.DG.P0	lAgiy	اللّاغِيَيْنِ	All~Agiyayoni	3			None	[lAg]	Al/DET+lAg/ADJ+iy/STEM+ayoni/NSUFF_MASC_DU_GEN	abrogated;null;void	[#iy L#]	[MD]	P:[Nom.Pr.Art]_[CS:-]_[CT:-]_[CF:li/PREP+li/PREP]	X:[Nom]_[CS:#iy+L#]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[DG]_[CS:MD+y-suff]_[CT:#iy+MD||FS||FD||FP]_[CF:#A'+#A'-w+#A'@w+#A}iy+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#o'-con+#o'-dis+#u&+#w'+MP+MS]	pos:adj gen:m num:d cas:g enc0:0 prc0:Al_det prc1:0 prc2:0 prc3:0	M0 OK PS0 PP0	1
1403	OK-ONE	1	NOM.MD.DA.P0	lAgiy	اللّاغِيَيْنِ	All~Agiyayoni	3			None	[lAg]	Al/DET+lAg/ADJ+iy/STEM+ayoni/NSUFF_MASC_DU_ACC	abrogated;null;void	[#iy L#]	[MD]	P:[Nom.Art]_[CS:-]_[CT:-]_[CF:li/PREP+li/PREP]	X:[Nom]_[CS:#iy+L#]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[DA]_[CS:MD+y-suff]_[CT:#iy+MD||FS||FD||FP]_[CF:#A'+#A'-w+#A'@w+#A}iy+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#o'-con+#o'-dis+#u&+#w'+MP+MS]	pos:adj gen:m num:d cas:a enc0:0 prc0:Al_det prc1:0 prc2:0 prc3:0	M0 OK PS0 PP0	0
1404	OK-ONE	1	NOM.MD.IN	lAgiy	لاغِيانِ	lAgiyAni	3			None	[lAg]	lAg/ADJ+iy/STEM+Ani/NSUFF_MASC_DU_NOM	abrogated;null;void	[#iy L#]	[MD]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#iy+L#]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[IN]_[CS:A-suff+MD]_[CT:#iy+MD||FS||FD||FP]_[CF:#A'+#A'-w+#A'@w+#A}iy+#a>+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#o'-con+#o'-dis+#u&+#w'+MP+MS]	pos:adj gen:m num:d cas:n enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 PP0 FSE0	1
1405	OK-ONE	1	NOM.MD.IG	lAgiy	لاغِيَيْنِ	lAgiyayoni	3			None	[lAg]	lAg/ADJ+iy/STEM+ayoni/NSUFF_MASC_DU_GEN	abrogated;null;void	[#iy L#]	[MD]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#iy+L#]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[IG]_[CS:MD+y-suff]_[CT:#iy+MD||FS||FD||FP]_[CF:#A'+#A'-w+#A'@w+#A}iy+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#o'-con+#o'-dis+#u&+#w'+MP+MS]	pos:adj gen:m num:d cas:g enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 PP0 FSE0	0
1406	OK-ONE	1	NOM.MD.IA	lAgiy	لاغِيَيْنِ	lAgiyayoni	3			None	[lAg]	lAg/ADJ+iy/STEM+ayoni/NSUFF_MASC_DU_ACC	abrogated;null;void	[#iy L#]	[MD]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#iy+L#]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[IA]_[CS:MD+y-suff]_[CT:#iy+MD||FS||FD||FP]_[CF:#A'+#A'-w+#A'@w+#A}iy+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#o'-con+#o'-dis+#u&+#w'+MP+MS]	pos:adj gen:m num:d cas:a enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 PP0 FSE0	1
1407	OK-ONE	1	NOM.MD.CN	lAgiy	لاغِيا	lAgiyA	3			None	[lAg]	lAg/ADJ+iy/STEM+A/NSUFF_MASC_DU_NOM_POSS	abrogated;null;void	[#iy L#]	[MD]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#iy+L#]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CN.Pron]_[CS:#^A+MD]_[CT:#iy+MD||FS||FD||FP]_[CF:#A'+#A'-w+#A'@w+#A}iy+#a>+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#o'-con+#o'-dis+#u&+#w'+MP+MS]	pos:adj gen:m num:d cas:n enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 PP0 FSE0	0
1408	OK-ONE	1	NOM.MD.CG	lAgiy	لاغِيَيْ	lAgiyayo	3			None	[lAg]	lAg/ADJ+iy/STEM+ayo/NSUFF_MASC_DU_GEN_POSS	abrogated;null;void	[#iy L#]	[MD]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#iy+L#]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CG.Pron]_[CS:#^ay+MD]_[CT:#iy+MD||FS||FD||FP]_[CF:#A'+#A'-w+#A'@w+#A}iy+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#o'-con+#o'-dis+#u&+#w'+MP+MS+POSS_PRON-iy+POSS_PRON-iy]	pos:adj gen:m num:d cas:g enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 PP0 FSE0	1
1409	OK-ONE	1	NOM.MD.CA	lAgiy	لاغِيَيْ	lAgiyayo	3			None	[lAg]	lAg/ADJ+iy/STEM+ayo/NSUFF_MASC_DU_ACC_POSS	abrogated;null;void	[#iy L#]	[MD]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#iy+L#]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CA.Pron]_[CS:#^ay+MD]_[CT:#iy+MD||FS||FD||FP]_[CF:#A'+#A'-w+#A'@w+#A}iy+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#o'-con+#o'-dis+#u&+#w'+MP+MS+POSS_PRON-iy+POSS_PRON-iy]	pos:adj gen:m num:d cas:a enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 PP0 FSE0	0
1410	OK-ZERO-E0-DEFINITE	0	NOM.MD.DN.P0.E0	lAgiy			3			None	[lAg]			[#iy L#]	[MD]					FSE0 PS0 PP0	1
1411	OK-ZERO-E0-DEFINITE	0	NOM.MD.DG.P0.E0	lAgiy			3			None	[lAg]			[#iy L#]	[MD]					FSE0 PS0 PP0	0
1412	OK-ZERO-E0-DEFINITE	0	NOM.MD.DA.P0.E0	lAgiy			3			None	[lAg]			[#iy L#]	[MD]					FSE0 PS0 PP0	1
