LINE	STATUS	COUNT	SIGNATURE	LEMMA	DIAC_AR	DIAC	FREQ	QC	COMMENTS	PATTERN	STEM	BW	GLOSS	COND-S	COND-T	PREF-CAT	STEM-CAT	SUFF-CAT	FEATS	DEBUG	COLOR
2954	CHECK-GT-ONE	2	NOM.MD.CN	nA}iy	ناا	nAA	2			None	[nA]	nA/ADJ+A/NSUFF_MASC_DU_NOM_POSS	remote;distant;secluded	[#A}iy]	[MD]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A}iy]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CN.Pron]_[CS:C:A#+MD]_[CT:-]_[CF:#a>]	pos:adj gen:m num:d cas:n enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	0
2955	CHECK-GT-ONE	2	NOM.MD.CG	nA}iy	ناَيْ	nAayo	2			None	[nA]	nA/ADJ+ayo/NSUFF_MASC_DU_GEN_POSS	remote;distant;secluded	[#A}iy]	[MD]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A}iy]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CG.Pron]_[CS:C:ay#+MD]_[CT:-]_[CF:C:POSSPRON-iy+C:POSS_PRON-iy]	pos:adj gen:m num:d cas:g enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	1
2956	CHECK-GT-ONE	2	NOM.MD.CG	nA}iy	نائِيَيْ	nA}iyayo	2			None	[nA]	nA/ADJ+}iy/STEM+ayo/NSUFF_MASC_DU_GEN_POSS	remote;distant;secluded	[#A}iy]	[MD]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A}iy]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CG.Pron]_[CS:C:ay#+MD]_[CT:#A}iy+MD||FS||FD||FP]_[CF:C:POSSPRON-iy+C:POSS_PRON-iy+MP+MS]	pos:adj gen:m num:d cas:g enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	1
2957	CHECK-GT-ONE	2	NOM.MD.CA	nA}iy	نائِيَيْ	nA}iyayo	2			None	[nA]	nA/ADJ+}iy/STEM+ayo/NSUFF_MASC_DU_ACC_POSS	remote;distant;secluded	[#A}iy]	[MD]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A}iy]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CA.Pron]_[CS:C:ay#+MD]_[CT:#A}iy+MD||FS||FD||FP]_[CF:C:POSSPRON-iy+C:POSS_PRON-iy+MP+MS]	pos:adj gen:m num:d cas:a enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	0
2958	CHECK-GT-ONE	2	NOM.MD.CA	nA}iy	ناَيْ	nAayo	2			None	[nA]	nA/ADJ+ayo/NSUFF_MASC_DU_ACC_POSS	remote;distant;secluded	[#A}iy]	[MD]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A}iy]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CA.Pron]_[CS:C:ay#+MD]_[CT:-]_[CF:C:POSSPRON-iy+C:POSS_PRON-iy]	pos:adj gen:m num:d cas:a enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	0
2959	OK-ZERO-E0-DEFINITE	0	NOM.MD.DN.E0	nA}iy			2			None	[nA]			[#A}iy]	[MD]					FSE0 M0 PS0	1
2960	OK-ZERO-E0-DEFINITE	0	NOM.MD.DG.E0	nA}iy			2			None	[nA]			[#A}iy]	[MD]					FSE0 M0 PS0	0
2961	OK-ZERO-E0-DEFINITE	0	NOM.MD.DA.E0	nA}iy			2			None	[nA]			[#A}iy]	[MD]					FSE0 M0 PS0	1
2962	CHECK-GT-ONE	2	NOM.MD.CN.E0	nA}iy	نااهُ	nAAhu	2			None	[nA]	nA/ADJ+A/NSUFF_MASC_DU_NOM_POSS+hu/POSS_PRON_3MS	remote;distant;secluded	[#A}iy]	[MD]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A}iy]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CN.Pron]_[CS:C:A#+C:POSS_PRON+MD]_[CT:-]_[CF:#a>+C:ay#+C:i#+C:i#||C:ay#||C:iy#+C:iy#]	pos:adj gen:m num:d cas:n enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	0
2963	CHECK-GT-ONE	2	NOM.MD.CN.E0	nA}iy	نائِياهُ	nA}iyAhu	2			None	[nA]	nA/ADJ+}iy/STEM+A/NSUFF_MASC_DU_NOM_POSS+hu/POSS_PRON_3MS	remote;distant;secluded	[#A}iy]	[MD]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A}iy]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CN.Pron]_[CS:C:A#+C:POSS_PRON+MD]_[CT:#A}iy+MD||FS||FD||FP]_[CF:#a>+C:ay#+C:i#+C:i#||C:ay#||C:iy#+C:iy#+MP+MS]	pos:adj gen:m num:d cas:n enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	0
2964	CHECK-GT-ONE	2	NOM.MD.CG.E0	nA}iy	نائِيَيْهِ	nA}iyayohi	2			None	[nA]	nA/ADJ+}iy/STEM+ayo/NSUFF_MASC_DU_GEN_POSS+hu/POSS_PRON_3MS	remote;distant;secluded	[#A}iy]	[MD]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A}iy]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CG.Pron]_[CS:C:POSS_PRON+C:ay#+MD]_[CT:#A}iy+C:i#||C:ay#||C:iy#+MD||FS||FD||FP]_[CF:!C:i#+C:POSSPRON-iy+C:POSS_PRON-iy+MP+MS]	pos:adj gen:m num:d cas:g enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	1
2965	CHECK-GT-ONE	2	NOM.MD.CG.E0	nA}iy	ناَيْهِ	nAayohi	2			None	[nA]	nA/ADJ+ayo/NSUFF_MASC_DU_GEN_POSS+hu/POSS_PRON_3MS	remote;distant;secluded	[#A}iy]	[MD]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A}iy]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CG.Pron]_[CS:C:POSS_PRON+C:ay#+MD]_[CT:C:i#||C:ay#||C:iy#]_[CF:!C:i#+C:POSSPRON-iy+C:POSS_PRON-iy]	pos:adj gen:m num:d cas:g enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	1
2966	CHECK-GT-ONE	2	NOM.MD.CA.E0	nA}iy	ناَيْهِ	nAayohi	2			None	[nA]	nA/ADJ+ayo/NSUFF_MASC_DU_ACC_POSS+hu/POSS_PRON_3MS	remote;distant;secluded	[#A}iy]	[MD]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A}iy]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CA.Pron]_[CS:C:POSS_PRON+C:ay#+MD]_[CT:C:i#||C:ay#||C:iy#]_[CF:!C:i#+C:POSSPRON-iy+C:POSS_PRON-iy]	pos:adj gen:m num:d cas:a enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	0
2967	CHECK-GT-ONE	2	NOM.MD.CA.E0	nA}iy	نائِيَيْهِ	nA}iyayohi	2			None	[nA]	nA/ADJ+}iy/STEM+ayo/NSUFF_MASC_DU_ACC_POSS+hu/POSS_PRON_3MS	remote;distant;secluded	[#A}iy]	[MD]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A}iy]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CA.Pron]_[CS:C:POSS_PRON+C:ay#+MD]_[CT:#A}iy+C:i#||C:ay#||C:iy#+MD||FS||FD||FP]_[CF:!C:i#+C:POSSPRON-iy+C:POSS_PRON-iy+MP+MS]	pos:adj gen:m num:d cas:a enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	0
2968	CHECK-GT-ONE	2	NOM.MP.DN	nA}iy	ناُونَ	nAuwna	2			None	[nA]	nA/ADJ+uwna/NSUFF_MASC_PL_NOM	remote;distant;secluded	[#A}iy]	[MP]	P:[Nom.Art]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A}iy]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[DN]_[CS:MP+w-suff]_[CT:-]_[CF:#aY-Ap-y||#aA-Ap-w]	pos:adj gen:m num:p cas:n enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	1
2969	CHECK-GT-ONE	2	NOM.MP.DN	nA}iy	ناؤُونَ	nA&uwna	2			None	[nA]	nA/ADJ+&/STEM+uwna/NSUFF_MASC_PL_NOM	remote;distant;secluded	[#A}iy]	[MP]	P:[Nom.Art]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A}iy]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[DN]_[CS:MP+w-suff]_[CT:#A}iy+MP+w-suff]_[CF:#aY-Ap-y||#aA-Ap-w+MD||FS||FD||FP+MS+y-suff]	pos:adj gen:m num:p cas:n enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	1
2970	CHECK-GT-ONE	2	NOM.MP.DG	nA}iy	نائِينَ	nA}iyna	2			None	[nA]	nA/ADJ+}/STEM+iyna/NSUFF_MASC_PL_GEN	remote;distant;secluded	[#A}iy]	[MP]	P:[Nom.Pr.Art]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A}iy]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[DG]_[CS:MP+y-suff]_[CT:#A}iy+MP+y-suff]_[CF:#aY-Ap-y||#aA-Ap-w+MD||FS||FD||FP+MS+w-suff]	pos:adj gen:m num:p cas:g enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	0
2971	CHECK-GT-ONE	2	NOM.MP.DG	nA}iy	ناِينَ	nAiyna	2			None	[nA]	nA/ADJ+iyna/NSUFF_MASC_PL_GEN	remote;distant;secluded	[#A}iy]	[MP]	P:[Nom.Pr.Art]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A}iy]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[DG]_[CS:MP+y-suff]_[CT:-]_[CF:#aY-Ap-y||#aA-Ap-w]	pos:adj gen:m num:p cas:g enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	0
2972	CHECK-GT-ONE	2	NOM.MP.DA	nA}iy	ناِينَ	nAiyna	2			None	[nA]	nA/ADJ+iyna/NSUFF_MASC_PL_ACC	remote;distant;secluded	[#A}iy]	[MP]	P:[Nom.Art]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A}iy]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[DA]_[CS:MP+y-suff]_[CT:-]_[CF:#aY-Ap-y||#aA-Ap-w]	pos:adj gen:m num:p cas:a enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	1
2973	CHECK-GT-ONE	2	NOM.MP.DA	nA}iy	نائِينَ	nA}iyna	2			None	[nA]	nA/ADJ+}/STEM+iyna/NSUFF_MASC_PL_ACC	remote;distant;secluded	[#A}iy]	[MP]	P:[Nom.Art]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A}iy]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[DA]_[CS:MP+y-suff]_[CT:#A}iy+MP+y-suff]_[CF:#aY-Ap-y||#aA-Ap-w+MD||FS||FD||FP+MS+w-suff]	pos:adj gen:m num:p cas:a enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	1
2974	CHECK-GT-ONE	2	NOM.MP.IN	nA}iy	ناؤُونَ	nA&uwna	2			None	[nA]	nA/ADJ+&/STEM+uwna/NSUFF_MASC_PL_NOM	remote;distant;secluded	[#A}iy]	[MP]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A}iy]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[IN]_[CS:MP+w-suff]_[CT:#A}iy+MP+w-suff]_[CF:#aY-Ap-y||#aA-Ap-w+MD||FS||FD||FP+MS+y-suff]	pos:adj gen:m num:p cas:n enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	0
2975	CHECK-GT-ONE	2	NOM.MP.IN	nA}iy	ناُونَ	nAuwna	2			None	[nA]	nA/ADJ+uwna/NSUFF_MASC_PL_NOM	remote;distant;secluded	[#A}iy]	[MP]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A}iy]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[IN]_[CS:MP+w-suff]_[CT:-]_[CF:#aY-Ap-y||#aA-Ap-w]	pos:adj gen:m num:p cas:n enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	0
2976	CHECK-GT-ONE	2	NOM.MP.IG	nA}iy	نائِينَ	nA}iyna	2			None	[nA]	nA/ADJ+}/STEM+iyna/NSUFF_MASC_PL_GEN	remote;distant;secluded	[#A}iy]	[MP]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A}iy]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[IG]_[CS:MP+y-suff]_[CT:#A}iy+MP+y-suff]_[CF:#aY-Ap-y||#aA-Ap-w+MD||FS||FD||FP+MS+w-suff]	pos:adj gen:m num:p cas:g enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	1
2977	CHECK-GT-ONE	2	NOM.MP.IG	nA}iy	ناِينَ	nAiyna	2			None	[nA]	nA/ADJ+iyna/NSUFF_MASC_PL_GEN	remote;distant;secluded	[#A}iy]	[MP]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A}iy]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[IG]_[CS:MP+y-suff]_[CT:-]_[CF:#aY-Ap-y||#aA-Ap-w]	pos:adj gen:m num:p cas:g enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	1
2978	CHECK-GT-ONE	2	NOM.MP.IA	nA}iy	نائِينَ	nA}iyna	2			None	[nA]	nA/ADJ+}/STEM+iyna/NSUFF_MASC_PL_ACC	remote;distant;secluded	[#A}iy]	[MP]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A}iy]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[IA]_[CS:MP+y-suff]_[CT:#A}iy+MP+y-suff]_[CF:#aY-Ap-y||#aA-Ap-w+MD||FS||FD||FP+MS+w-suff]	pos:adj gen:m num:p cas:a enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	0
2979	CHECK-GT-ONE	2	NOM.MP.IA	nA}iy	ناِينَ	nAiyna	2			None	[nA]	nA/ADJ+iyna/NSUFF_MASC_PL_ACC	remote;distant;secluded	[#A}iy]	[MP]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A}iy]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[IA]_[CS:MP+y-suff]_[CT:-]_[CF:#aY-Ap-y||#aA-Ap-w]	pos:adj gen:m num:p cas:a enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	0
2980	CHECK-GT-ONE	2	NOM.MP.CN	nA}iy	ناُو	nAuw	2			None	[nA]	nA/ADJ+uw/NSUFF_MASC_PL_NOM_POSS	remote;distant;secluded	[#A}iy]	[MP]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A}iy]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CN.Pron]_[CS:MP+w-suff]_[CT:-]_[CF:#aY-Ap-y||#aA-Ap-w+C:POSSPRON-iy+C:POSS_PRON-iy]	pos:adj gen:m num:p cas:n enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	1
2981	CHECK-GT-ONE	2	NOM.MP.CN	nA}iy	ناؤُو	nA&uw	2			None	[nA]	nA/ADJ+&/STEM+uw/NSUFF_MASC_PL_NOM_POSS	remote;distant;secluded	[#A}iy]	[MP]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A}iy]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CN.Pron]_[CS:MP+w-suff]_[CT:#A}iy+MP+w-suff]_[CF:#aY-Ap-y||#aA-Ap-w+C:POSSPRON-iy+C:POSS_PRON-iy+MD||FS||FD||FP+MS+y-suff]	pos:adj gen:m num:p cas:n enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	1
2982	CHECK-GT-ONE	2	NOM.MP.CG	nA}iy	نائِي	nA}iy	2			None	[nA]	nA/ADJ+}/STEM+iy/NSUFF_MASC_PL_GEN_POSS	remote;distant;secluded	[#A}iy]	[MP]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A}iy]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CG.Pron]_[CS:C:iy#+MP+y-suff]_[CT:#A}iy+MP+y-suff]_[CF:#aY-Ap-y||#aA-Ap-w+MD||FS||FD||FP+MS+w-suff]	pos:adj gen:m num:p cas:g enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	0
2983	CHECK-GT-ONE	2	NOM.MP.CG	nA}iy	ناِي	nAiy	2			None	[nA]	nA/ADJ+iy/NSUFF_MASC_PL_GEN_POSS	remote;distant;secluded	[#A}iy]	[MP]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A}iy]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CG.Pron]_[CS:C:iy#+MP+y-suff]_[CT:-]_[CF:#aY-Ap-y||#aA-Ap-w]	pos:adj gen:m num:p cas:g enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	0
2984	CHECK-GT-ONE	2	NOM.MP.CA	nA}iy	ناِي	nAiy	2			None	[nA]	nA/ADJ+iy/NSUFF_MASC_PL_ACC_POSS	remote;distant;secluded	[#A}iy]	[MP]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A}iy]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CA.Pron]_[CS:C:iy#+MP+y-suff]_[CT:-]_[CF:#aY-Ap-y||#aA-Ap-w]	pos:adj gen:m num:p cas:a enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	1
2985	CHECK-GT-ONE	2	NOM.MP.CA	nA}iy	نائِي	nA}iy	2			None	[nA]	nA/ADJ+}/STEM+iy/NSUFF_MASC_PL_ACC_POSS	remote;distant;secluded	[#A}iy]	[MP]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A}iy]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CA.Pron]_[CS:C:iy#+MP+y-suff]_[CT:#A}iy+MP+y-suff]_[CF:#aY-Ap-y||#aA-Ap-w+MD||FS||FD||FP+MS+w-suff]	pos:adj gen:m num:p cas:a enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	1
2986	OK-ZERO-E0-DEFINITE	0	NOM.MP.DN.E0	nA}iy			2			None	[nA]			[#A}iy]	[MP]					FSE0 M0 PS0	0
2987	OK-ZERO-E0-DEFINITE	0	NOM.MP.DG.E0	nA}iy			2			None	[nA]			[#A}iy]	[MP]					FSE0 M0 PS0	1
2988	OK-ZERO-E0-DEFINITE	0	NOM.MP.DA.E0	nA}iy			2			None	[nA]			[#A}iy]	[MP]					FSE0 M0 PS0	0
2989	CHECK-GT-ONE	2	NOM.MP.CN.E0	nA}iy	ناُوهُ	nAuwhu	2			None	[nA]	nA/ADJ+uw/NSUFF_MASC_PL_NOM_POSS+hu/POSS_PRON_3MS	remote;distant;secluded	[#A}iy]	[MP]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A}iy]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CN.Pron]_[CS:C:POSS_PRON+MP+w-suff]_[CT:-]_[CF:#aY-Ap-y||#aA-Ap-w+C:POSSPRON-iy+C:POSS_PRON-iy+C:ay#+C:i#+C:i#||C:ay#||C:iy#+C:iy#]	pos:adj gen:m num:p cas:n enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	1
2990	CHECK-GT-ONE	2	NOM.MP.CN.E0	nA}iy	ناؤُوهُ	nA&uwhu	2			None	[nA]	nA/ADJ+&/STEM+uw/NSUFF_MASC_PL_NOM_POSS+hu/POSS_PRON_3MS	remote;distant;secluded	[#A}iy]	[MP]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A}iy]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CN.Pron]_[CS:C:POSS_PRON+MP+w-suff]_[CT:#A}iy+MP+w-suff]_[CF:#aY-Ap-y||#aA-Ap-w+C:POSSPRON-iy+C:POSS_PRON-iy+C:ay#+C:i#+C:i#||C:ay#||C:iy#+C:iy#+MD||FS||FD||FP+MS+y-suff]	pos:adj gen:m num:p cas:n enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	1
2991	CHECK-GT-ONE	2	NOM.MP.CG.E0	nA}iy	ناِيهِ	nAiyhi	2			None	[nA]	nA/ADJ+iy/NSUFF_MASC_PL_GEN_POSS+hu/POSS_PRON_3MS	remote;distant;secluded	[#A}iy]	[MP]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A}iy]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CG.Pron]_[CS:C:POSS_PRON+C:iy#+MP+y-suff]_[CT:C:i#||C:ay#||C:iy#]_[CF:!C:i#+#aY-Ap-y||#aA-Ap-w]	pos:adj gen:m num:p cas:g enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	0
2992	CHECK-GT-ONE	2	NOM.MP.CG.E0	nA}iy	نائِيهِ	nA}iyhi	2			None	[nA]	nA/ADJ+}/STEM+iy/NSUFF_MASC_PL_GEN_POSS+hu/POSS_PRON_3MS	remote;distant;secluded	[#A}iy]	[MP]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A}iy]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CG.Pron]_[CS:C:POSS_PRON+C:iy#+MP+y-suff]_[CT:#A}iy+C:i#||C:ay#||C:iy#+MP+y-suff]_[CF:!C:i#+#aY-Ap-y||#aA-Ap-w+MD||FS||FD||FP+MS+w-suff]	pos:adj gen:m num:p cas:g enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	0
2993	CHECK-GT-ONE	2	NOM.MP.CA.E0	nA}iy	ناِيهِ	nAiyhi	2			None	[nA]	nA/ADJ+iy/NSUFF_MASC_PL_ACC_POSS+hu/POSS_PRON_3MS	remote;distant;secluded	[#A}iy]	[MP]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A}iy]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CA.Pron]_[CS:C:POSS_PRON+C:iy#+MP+y-suff]_[CT:C:i#||C:ay#||C:iy#]_[CF:!C:i#+#aY-Ap-y||#aA-Ap-w]	pos:adj gen:m num:p cas:a enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	1
2994	CHECK-GT-ONE	2	NOM.MP.CA.E0	nA}iy	نائِيهِ	nA}iyhi	2			None	[nA]	nA/ADJ+}/STEM+iy/NSUFF_MASC_PL_ACC_POSS+hu/POSS_PRON_3MS	remote;distant;secluded	[#A}iy]	[MP]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A}iy]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CA.Pron]_[CS:C:POSS_PRON+C:iy#+MP+y-suff]_[CT:#A}iy+C:i#||C:ay#||C:iy#+MP+y-suff]_[CF:!C:i#+#aY-Ap-y||#aA-Ap-w+MD||FS||FD||FP+MS+w-suff]	pos:adj gen:m num:p cas:a enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	1
2995	CHECK-GT-ONE	2	NOM.FS.DN	nA}iy	نائِيَةُ	nA}iyapu	2			None	[nA]	nA/ADJ+}iy/STEM+ap/NSUFF_FEM_SG+u/CASE_DEF_NOM	remote;distant;secluded	[#A}iy]	[FS]	P:[Nom.Art]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A}iy]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[DN]_[CS:FS]_[CT:#A}iy+MD||FS||FD||FP]_[CF:MP+MS]	pos:adj gen:f num:s cas:n enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	0
2996	CHECK-GT-ONE	2	NOM.FS.DN	nA}iy	ناةُ	nApu	2			None	[nA]	nA/ADJ+ap/NSUFF_FEM_SG+u/CASE_DEF_NOM	remote;distant;secluded	[#A}iy]	[FS]	P:[Nom.Art]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A}iy]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[DN]_[CS:FS]_[CT:-]_[CF:-]	pos:adj gen:f num:s cas:n enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	0
2997	CHECK-GT-ONE	2	NOM.FS.DG	nA}iy	نائِيَةِ	nA}iyapi	2			None	[nA]	nA/ADJ+}iy/STEM+ap/NSUFF_FEM_SG+i/CASE_DEF_GEN	remote;distant;secluded	[#A}iy]	[FS]	P:[Nom.Pr.Art]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A}iy]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[DG]_[CS:FS]_[CT:#A}iy+MD||FS||FD||FP]_[CF:MP+MS+X100]	pos:adj gen:f num:s cas:g enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	1
2998	CHECK-GT-ONE	2	NOM.FS.DG	nA}iy	ناةِ	nApi	2			None	[nA]	nA/ADJ+ap/NSUFF_FEM_SG+i/CASE_DEF_GEN	remote;distant;secluded	[#A}iy]	[FS]	P:[Nom.Pr.Art]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A}iy]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[DG]_[CS:FS]_[CT:-]_[CF:X100]	pos:adj gen:f num:s cas:g enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	1
