LINE	STATUS	COUNT	SIGNATURE	LEMMA	DIAC_AR	DIAC	FREQ	QC	COMMENTS	PATTERN	STEM	BW	GLOSS	COND-S	COND-T	PREF-CAT	STEM-CAT	SUFF-CAT	FEATS	DEBUG	COLOR
2316	OK-ONE	1	NOM.FS.CN	quv~A'ap	قُثّاءَةُ	quv~A'apu	1			None	[quv~A]	quv~A/NOUN+'/STEM+ap/NSUFF_FEM_SG+u/CASE_DEF_NOM	cucumber	[#A'-w @collective]	[FS]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A'-w+@collective]_[CT:FS||FD||FP]_[CF:-]	S:[CN.Pron]_[CS:FS]_[CT:#A'-w+FS||FD]_[CF:#A'+#A'@w+#A}iy+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+MD||FP+MP+MS+POSS_PRON+POSS_PRON-iy]	pos:noun gen:f num:s cas:n enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PP0 PS0	0
2317	OK-ONE	1	NOM.FS.CG	quv~A'ap	قُثّاءَةِ	quv~A'api	1			None	[quv~A]	quv~A/NOUN+'/STEM+ap/NSUFF_FEM_SG+i/CASE_DEF_GEN	cucumber	[#A'-w @collective]	[FS]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A'-w+@collective]_[CT:FS||FD||FP]_[CF:-]	S:[CG.Pron]_[CS:FS]_[CT:#A'-w+FS||FD]_[CF:#A'+#A'@w+#A}iy+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+MD||FP+MP+MS+POSS_PRON+POSS_PRON-iy+X100]	pos:noun gen:f num:s cas:g enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PP0 PS0	1
2318	OK-ONE	1	NOM.FS.CA	quv~A'ap	قُثّاءَةَ	quv~A'apa	1			None	[quv~A]	quv~A/NOUN+'/STEM+ap/NSUFF_FEM_SG+a/CASE_DEF_ACC	cucumber	[#A'-w @collective]	[FS]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A'-w+@collective]_[CT:FS||FD||FP]_[CF:-]	S:[CA.Pron]_[CS:FS]_[CT:#A'-w+FS||FD]_[CF:#A'+#A'@w+#A}iy+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+MD||FP+MP+MS+POSS_PRON+POSS_PRON-iy]	pos:noun gen:f num:s cas:a enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PP0 PS0	0
2319	OK-ZERO-E0-DEFINITE	0	NOM.FS.DN.P0.E0	quv~A'ap			1			None	[quv~A]			[#A'-w @collective]	[FS]					FSE0 PS0 PP0	1
2320	OK-ZERO-E0-DEFINITE	0	NOM.FS.DG.P0.E0	quv~A'ap			1			None	[quv~A]			[#A'-w @collective]	[FS]					FSE0 PS0 PP0	0
2321	OK-ZERO-E0-DEFINITE	0	NOM.FS.DA.P0.E0	quv~A'ap			1			None	[quv~A]			[#A'-w @collective]	[FS]					FSE0 PS0 PP0	1
2322	OK-ONE	1	NOM.FS.CN.E0	quv~A'ap	قُثّاءَتُهُ	quv~A'atuhu	1			None	[quv~A]	quv~A/NOUN+'/STEM+ap/NSUFF_FEM_SG+u/CASE_DEF_NOM+hu/POSS_PRON_3MS	cucumber	[#A'-w @collective]	[FS]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A'-w+@collective]_[CT:FS||FD||FP]_[CF:-]	S:[CN.Pron]_[CS:FS+POSS_PRON+enc0]_[CT:#A'-w+FS||FD+POSS_PRON]_[CF:#A'+#A'@w+#A}iy+#^ay+#^i+#^iy+#^i||#^ay||#^iy+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+MD||FP+MP+MS+POSS_PRON-iy]	pos:noun gen:f num:s cas:n enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PP0 PS0	0
2323	OK-ONE	1	NOM.FS.CG.E0	quv~A'ap	قُثّاءَتِهِ	quv~A'atihi	1			None	[quv~A]	quv~A/NOUN+'/STEM+ap/NSUFF_FEM_SG+i/CASE_DEF_GEN+hu/POSS_PRON_3MS	cucumber	[#A'-w @collective]	[FS]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A'-w+@collective]_[CT:FS||FD||FP]_[CF:-]	S:[CG.Pron]_[CS:#^i+FS+POSS_PRON+enc0]_[CT:#A'-w+#^i||#^ay||#^iy+FS||FD+POSS_PRON]_[CF:!#^i+#A'+#A'@w+#A}iy+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+MD||FP+MP+MS+POSS_PRON-iy+X100]	pos:noun gen:f num:s cas:g enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PP0 PS0	1
2324	OK-ONE	1	NOM.FS.CA.E0	quv~A'ap	قُثّاءَتَهُ	quv~A'atahu	1			None	[quv~A]	quv~A/NOUN+'/STEM+ap/NSUFF_FEM_SG+a/CASE_DEF_ACC+hu/POSS_PRON_3MS	cucumber	[#A'-w @collective]	[FS]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A'-w+@collective]_[CT:FS||FD||FP]_[CF:-]	S:[CA.Pron]_[CS:FS+POSS_PRON+enc0]_[CT:#A'-w+FS||FD+POSS_PRON]_[CF:#A'+#A'@w+#A}iy+#^ay+#^i+#^iy+#^i||#^ay||#^iy+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+MD||FP+MP+MS+POSS_PRON-iy]	pos:noun gen:f num:s cas:a enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PP0 PS0	0
2325	OK-ONE	1	NOM.FD.DN.P0	quv~A'ap	القُثّاءَتانِ	Alquv~A'atAni	1			None	[quv~A]	Al/DET+quv~A/NOUN+'/STEM+atAni/NSUFF_FEM_DU_NOM	cucumber	[#A'-w @collective]	[FD]	P:[Nom.Art]_[CS:-]_[CT:-]_[CF:li/PREP+li/PREP]	X:[Nom]_[CS:#A'-w+@collective]_[CT:FS||FD||FP]_[CF:-]	S:[DN]_[CS:FD]_[CT:#A'-w+FS||FD]_[CF:#A'+#A'@w+#A}iy+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+MD||FP+MP+MS]	pos:noun gen:f num:d cas:n enc0:0 prc0:Al_det prc1:0 prc2:0 prc3:0	OK M0 PS0 PP0	1
2326	OK-ONE	1	NOM.FD.DG.P0	quv~A'ap	القُثّاءَتَيْنِ	Alquv~A'atayoni	1			None	[quv~A]	Al/DET+quv~A/NOUN+'/STEM+atayoni/NSUFF_FEM_DU_GEN	cucumber	[#A'-w @collective]	[FD]	P:[Nom.Pr.Art]_[CS:-]_[CT:-]_[CF:li/PREP+li/PREP]	X:[Nom]_[CS:#A'-w+@collective]_[CT:FS||FD||FP]_[CF:-]	S:[DG]_[CS:FD]_[CT:#A'-w+FS||FD]_[CF:#A'+#A'@w+#A}iy+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+MD||FP+MP+MS]	pos:noun gen:f num:d cas:g enc0:0 prc0:Al_det prc1:0 prc2:0 prc3:0	OK M0 PS0 PP0	0
2327	OK-ONE	1	NOM.FD.DA.P0	quv~A'ap	القُثّاءَتَيْنِ	Alquv~A'atayoni	1			None	[quv~A]	Al/DET+quv~A/NOUN+'/STEM+atayoni/NSUFF_FEM_DU_ACC	cucumber	[#A'-w @collective]	[FD]	P:[Nom.Art]_[CS:-]_[CT:-]_[CF:li/PREP+li/PREP]	X:[Nom]_[CS:#A'-w+@collective]_[CT:FS||FD||FP]_[CF:-]	S:[DA]_[CS:FD]_[CT:#A'-w+FS||FD]_[CF:#A'+#A'@w+#A}iy+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+MD||FP+MP+MS]	pos:noun gen:f num:d cas:a enc0:0 prc0:Al_det prc1:0 prc2:0 prc3:0	OK M0 PS0 PP0	1
2328	OK-ONE	1	NOM.FD.IN	quv~A'ap	قُثّاءَتانِ	quv~A'atAni	1			None	[quv~A]	quv~A/NOUN+'/STEM+atAni/NSUFF_FEM_DU_NOM	cucumber	[#A'-w @collective]	[FD]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A'-w+@collective]_[CT:FS||FD||FP]_[CF:-]	S:[IN]_[CS:FD]_[CT:#A'-w+FS||FD]_[CF:#A'+#A'@w+#A}iy+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+MD||FP+MP+MS]	pos:noun gen:f num:d cas:n enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PP0 PS0	0
2329	OK-ONE	1	NOM.FD.IG	quv~A'ap	قُثّاءَتَيْنِ	quv~A'atayoni	1			None	[quv~A]	quv~A/NOUN+'/STEM+atayoni/NSUFF_FEM_DU_GEN	cucumber	[#A'-w @collective]	[FD]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A'-w+@collective]_[CT:FS||FD||FP]_[CF:-]	S:[IG]_[CS:FD]_[CT:#A'-w+FS||FD]_[CF:#A'+#A'@w+#A}iy+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+MD||FP+MP+MS]	pos:noun gen:f num:d cas:g enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PP0 PS0	1
2330	OK-ONE	1	NOM.FD.IA	quv~A'ap	قُثّاءَتَيْنِ	quv~A'atayoni	1			None	[quv~A]	quv~A/NOUN+'/STEM+atayoni/NSUFF_FEM_DU_ACC	cucumber	[#A'-w @collective]	[FD]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A'-w+@collective]_[CT:FS||FD||FP]_[CF:-]	S:[IA]_[CS:FD]_[CT:#A'-w+FS||FD]_[CF:#A'+#A'@w+#A}iy+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+MD||FP+MP+MS]	pos:noun gen:f num:d cas:a enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PP0 PS0	0
2331	OK-ONE	1	NOM.FD.CN	quv~A'ap	قُثّاءَتا	quv~A'atA	1			None	[quv~A]	quv~A/NOUN+'/STEM+atA/NSUFF_FEM_DU_NOM_POSS	cucumber	[#A'-w @collective]	[FD]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A'-w+@collective]_[CT:FS||FD||FP]_[CF:-]	S:[CN.Pron]_[CS:#^A+FD]_[CT:#A'-w+FS||FD]_[CF:#A'+#A'@w+#A}iy+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+MD||FP+MP+MS]	pos:noun gen:f num:d cas:n enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PP0 PS0	1
2332	OK-ONE	1	NOM.FD.CG	quv~A'ap	قُثّاءَتَيْ	quv~A'atayo	1			None	[quv~A]	quv~A/NOUN+'/STEM+atayo/NSUFF_FEM_DU_GEN_POSS	cucumber	[#A'-w @collective]	[FD]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A'-w+@collective]_[CT:FS||FD||FP]_[CF:-]	S:[CG.Pron]_[CS:#^ay+FD]_[CT:#A'-w+FS||FD]_[CF:#A'+#A'@w+#A}iy+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+MD||FP+MP+MS+POSS_PRON-iy+POSS_PRON-iy]	pos:noun gen:f num:d cas:g enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PP0 PS0	0
2333	OK-ONE	1	NOM.FD.CA	quv~A'ap	قُثّاءَتَيْ	quv~A'atayo	1			None	[quv~A]	quv~A/NOUN+'/STEM+atayo/NSUFF_FEM_DU_ACC_POSS	cucumber	[#A'-w @collective]	[FD]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A'-w+@collective]_[CT:FS||FD||FP]_[CF:-]	S:[CA.Pron]_[CS:#^ay+FD]_[CT:#A'-w+FS||FD]_[CF:#A'+#A'@w+#A}iy+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+MD||FP+MP+MS+POSS_PRON-iy+POSS_PRON-iy]	pos:noun gen:f num:d cas:a enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PP0 PS0	1
2334	OK-ZERO-E0-DEFINITE	0	NOM.FD.DN.P0.E0	quv~A'ap			1			None	[quv~A]			[#A'-w @collective]	[FD]					FSE0 PS0 PP0	0
2335	OK-ZERO-E0-DEFINITE	0	NOM.FD.DG.P0.E0	quv~A'ap			1			None	[quv~A]			[#A'-w @collective]	[FD]					FSE0 PS0 PP0	1
2336	OK-ZERO-E0-DEFINITE	0	NOM.FD.DA.P0.E0	quv~A'ap			1			None	[quv~A]			[#A'-w @collective]	[FD]					FSE0 PS0 PP0	0
2337	OK-ONE	1	NOM.FD.CN.E0	quv~A'ap	قُثّاءَتاهُ	quv~A'atAhu	1			None	[quv~A]	quv~A/NOUN+'/STEM+atA/NSUFF_FEM_DU_NOM_POSS+hu/POSS_PRON_3MS	cucumber	[#A'-w @collective]	[FD]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A'-w+@collective]_[CT:FS||FD||FP]_[CF:-]	S:[CN.Pron]_[CS:#^A+FD+POSS_PRON+enc0]_[CT:#A'-w+FS||FD]_[CF:#A'+#A'@w+#A}iy+#^ay+#^i+#^iy+#^i||#^ay||#^iy+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+MD||FP+MP+MS]	pos:noun gen:f num:d cas:n enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PP0 PS0	1
2338	OK-ONE	1	NOM.FD.CG.E0	quv~A'ap	قُثّاءَتَيْهِ	quv~A'atayohi	1			None	[quv~A]	quv~A/NOUN+'/STEM+atayo/NSUFF_FEM_DU_GEN_POSS+hu/POSS_PRON_3MS	cucumber	[#A'-w @collective]	[FD]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A'-w+@collective]_[CT:FS||FD||FP]_[CF:-]	S:[CG.Pron]_[CS:#^ay+FD+POSS_PRON+enc0]_[CT:#A'-w+#^i||#^ay||#^iy+FS||FD]_[CF:!#^i+#A'+#A'@w+#A}iy+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+MD||FP+MP+MS+POSS_PRON-iy+POSS_PRON-iy]	pos:noun gen:f num:d cas:g enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PP0 PS0	0
2339	OK-ONE	1	NOM.FD.CA.E0	quv~A'ap	قُثّاءَتَيْهِ	quv~A'atayohi	1			None	[quv~A]	quv~A/NOUN+'/STEM+atayo/NSUFF_FEM_DU_ACC_POSS+hu/POSS_PRON_3MS	cucumber	[#A'-w @collective]	[FD]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A'-w+@collective]_[CT:FS||FD||FP]_[CF:-]	S:[CA.Pron]_[CS:#^ay+FD+POSS_PRON+enc0]_[CT:#A'-w+#^i||#^ay||#^iy+FS||FD]_[CF:!#^i+#A'+#A'@w+#A}iy+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+MD||FP+MP+MS+POSS_PRON-iy+POSS_PRON-iy]	pos:noun gen:f num:d cas:a enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PP0 PS0	1
2340	OK-ONE	1	NOM.FP.DN.P0	quv~A'ap	القُثّاواتُ	Alquv~AwAtu	1			None	[quv~A]	Al/DET+quv~A/NOUN+w/STEM+At/NSUFF_FEM_PL+u/CASE_DEF_NOM	cucumber	[#A'-w @collective]	[FP]	P:[Nom.Art]_[CS:-]_[CT:-]_[CF:li/PREP+li/PREP]	X:[Nom]_[CS:#A'-w+@collective]_[CT:FS||FD||FP]_[CF:-]	S:[DN]_[CS:FP]_[CT:#A'-w+MD||FP]_[CF:#A'+#A'@w+#A}iy+#a>+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MP+MS]	pos:noun gen:f num:p cas:n enc0:0 prc0:Al_det prc1:0 prc2:0 prc3:0	OK M0 PS0 PP0	0
2341	OK-ONE	1	NOM.FP.DG.P0	quv~A'ap	القُثّاواتِ	Alquv~AwAti	1			None	[quv~A]	Al/DET+quv~A/NOUN+w/STEM+At/NSUFF_FEM_PL+i/CASE_DEF_GEN	cucumber	[#A'-w @collective]	[FP]	P:[Nom.Pr.Art]_[CS:-]_[CT:-]_[CF:li/PREP+li/PREP]	X:[Nom]_[CS:#A'-w+@collective]_[CT:FS||FD||FP]_[CF:-]	S:[DG]_[CS:FP]_[CT:#A'-w+MD||FP]_[CF:#A'+#A'@w+#A}iy+#a>+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MP+MS]	pos:noun gen:f num:p cas:g enc0:0 prc0:Al_det prc1:0 prc2:0 prc3:0	OK M0 PS0 PP0	1
2342	OK-ONE	1	NOM.FP.DA.P0	quv~A'ap	القُثّاواتِ	Alquv~AwAti	1			None	[quv~A]	Al/DET+quv~A/NOUN+w/STEM+At/NSUFF_FEM_PL+i/CASE_DEF_ACC	cucumber	[#A'-w @collective]	[FP]	P:[Nom.Art]_[CS:-]_[CT:-]_[CF:li/PREP+li/PREP]	X:[Nom]_[CS:#A'-w+@collective]_[CT:FS||FD||FP]_[CF:-]	S:[DA]_[CS:FP]_[CT:#A'-w+MD||FP]_[CF:#A'+#A'@w+#A}iy+#a>+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MP+MS]	pos:noun gen:f num:p cas:a enc0:0 prc0:Al_det prc1:0 prc2:0 prc3:0	OK M0 PS0 PP0	0
2343	OK-ONE	1	NOM.FP.IN	quv~A'ap	قُثّاواتٌ	quv~AwAtN	1			None	[quv~A]	quv~A/NOUN+w/STEM+At/NSUFF_FEM_PL+N/CASE_INDEF_NOM	cucumber	[#A'-w @collective]	[FP]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A'-w+@collective]_[CT:FS||FD||FP]_[CF:-]	S:[IN]_[CS:FP]_[CT:#A'-w+MD||FP]_[CF:#A'+#A'@w+#A}iy+#a>+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MP+MS]	pos:noun gen:f num:p cas:n enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PP0 PS0	1
2344	OK-ONE	1	NOM.FP.IG	quv~A'ap	قُثّاواتٍ	quv~AwAtK	1			None	[quv~A]	quv~A/NOUN+w/STEM+At/NSUFF_FEM_PL+K/CASE_INDEF_GEN	cucumber	[#A'-w @collective]	[FP]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A'-w+@collective]_[CT:FS||FD||FP]_[CF:-]	S:[IG]_[CS:FP]_[CT:#A'-w+MD||FP]_[CF:#A'+#A'@w+#A}iy+#a>+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MP+MS]	pos:noun gen:f num:p cas:g enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PP0 PS0	0
2345	OK-ONE	1	NOM.FP.IA	quv~A'ap	قُثّاواتٍ	quv~AwAtK	1			None	[quv~A]	quv~A/NOUN+w/STEM+At/NSUFF_FEM_PL+K/CASE_INDEF_ACC	cucumber	[#A'-w @collective]	[FP]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A'-w+@collective]_[CT:FS||FD||FP]_[CF:-]	S:[IA]_[CS:FP]_[CT:#A'-w+MD||FP]_[CF:#A'+#A'@w+#A}iy+#a>+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MP+MS]	pos:noun gen:f num:p cas:a enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PP0 PS0	1
2346	OK-ONE	1	NOM.FP.CN	quv~A'ap	قُثّاواتُ	quv~AwAtu	1			None	[quv~A]	quv~A/NOUN+w/STEM+At/NSUFF_FEM_PL+u/CASE_DEF_NOM	cucumber	[#A'-w @collective]	[FP]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A'-w+@collective]_[CT:FS||FD||FP]_[CF:-]	S:[CN.Pron]_[CS:FP]_[CT:#A'-w+MD||FP]_[CF:#A'+#A'@w+#A}iy+#a>+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MP+MS+POSS_PRON-iy+POSS_PRON-iy]	pos:noun gen:f num:p cas:n enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PP0 PS0	0
2347	OK-ONE	1	NOM.FP.CG	quv~A'ap	قُثّاواتِ	quv~AwAti	1			None	[quv~A]	quv~A/NOUN+w/STEM+At/NSUFF_FEM_PL+i/CASE_DEF_GEN	cucumber	[#A'-w @collective]	[FP]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A'-w+@collective]_[CT:FS||FD||FP]_[CF:-]	S:[CG.Pron]_[CS:#^i+FP]_[CT:#A'-w+MD||FP]_[CF:#A'+#A'@w+#A}iy+#a>+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MP+MS+POSS_PRON-iy+POSS_PRON-iy]	pos:noun gen:f num:p cas:g enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PP0 PS0	1
2348	OK-ONE	1	NOM.FP.CA	quv~A'ap	قُثّاواتِ	quv~AwAti	1			None	[quv~A]	quv~A/NOUN+w/STEM+At/NSUFF_FEM_PL+i/CASE_DEF_ACC	cucumber	[#A'-w @collective]	[FP]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A'-w+@collective]_[CT:FS||FD||FP]_[CF:-]	S:[CA.Pron]_[CS:#^i+FP]_[CT:#A'-w+MD||FP]_[CF:#A'+#A'@w+#A}iy+#a>+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MP+MS+POSS_PRON-iy+POSS_PRON-iy]	pos:noun gen:f num:p cas:a enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PP0 PS0	0
2349	OK-ZERO-E0-DEFINITE	0	NOM.FP.DN.P0.E0	quv~A'ap			1			None	[quv~A]			[#A'-w @collective]	[FP]					FSE0 PS0 PP0	1
2350	OK-ZERO-E0-DEFINITE	0	NOM.FP.DG.P0.E0	quv~A'ap			1			None	[quv~A]			[#A'-w @collective]	[FP]					FSE0 PS0 PP0	0
2351	OK-ZERO-E0-DEFINITE	0	NOM.FP.DA.P0.E0	quv~A'ap			1			None	[quv~A]			[#A'-w @collective]	[FP]					FSE0 PS0 PP0	1
2352	OK-ONE	1	NOM.FP.CN.E0	quv~A'ap	قُثّاواتُهُ	quv~AwAtuhu	1			None	[quv~A]	quv~A/NOUN+w/STEM+At/NSUFF_FEM_PL+u/CASE_DEF_NOM+hu/POSS_PRON_3MS	cucumber	[#A'-w @collective]	[FP]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A'-w+@collective]_[CT:FS||FD||FP]_[CF:-]	S:[CN.Pron]_[CS:FP+POSS_PRON+enc0]_[CT:#A'-w+MD||FP]_[CF:#A'+#A'@w+#A}iy+#^ay+#^i+#^iy+#^i||#^ay||#^iy+#a>+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MP+MS+POSS_PRON-iy+POSS_PRON-iy]	pos:noun gen:f num:p cas:n enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PP0 PS0	0
2353	OK-ONE	1	NOM.FP.CG.E0	quv~A'ap	قُثّاواتِهِ	quv~AwAtihi	1			None	[quv~A]	quv~A/NOUN+w/STEM+At/NSUFF_FEM_PL+i/CASE_DEF_GEN+hu/POSS_PRON_3MS	cucumber	[#A'-w @collective]	[FP]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A'-w+@collective]_[CT:FS||FD||FP]_[CF:-]	S:[CG.Pron]_[CS:#^i+FP+POSS_PRON+enc0]_[CT:#A'-w+#^i||#^ay||#^iy+MD||FP]_[CF:!#^i+#A'+#A'@w+#A}iy+#a>+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MP+MS+POSS_PRON-iy+POSS_PRON-iy]	pos:noun gen:f num:p cas:g enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PP0 PS0	1
2354	OK-ONE	1	NOM.FP.CA.E0	quv~A'ap	قُثّاواتِهِ	quv~AwAtihi	1			None	[quv~A]	quv~A/NOUN+w/STEM+At/NSUFF_FEM_PL+i/CASE_DEF_ACC+hu/POSS_PRON_3MS	cucumber	[#A'-w @collective]	[FP]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A'-w+@collective]_[CT:FS||FD||FP]_[CF:-]	S:[CA.Pron]_[CS:#^i+FP+POSS_PRON+enc0]_[CT:#A'-w+#^i||#^ay||#^iy+MD||FP]_[CF:!#^i+#A'+#A'@w+#A}iy+#a>+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MP+MS+POSS_PRON-iy+POSS_PRON-iy]	pos:noun gen:f num:p cas:a enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PP0 PS0	0
