$AHib	1A2i3		1208	$.H.b			$AHib	ADJ	pale;emaciated	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
$AHib	1A2i3		1208	$.H.b			$awAHib	ADJ	pale;emaciated	pos:adj gen:m num:p rat:n cas:u	MS	#dip
$Ahid	1A2i3		1208	$.h.d			>a$ohAd	NOUN	witnesses;spectators	pos:noun gen:- num:p rat:r cas:u	MS	
$Ahid	1A2i3		1208	$.h.d			$Ahid	ADJ	witnessing;viewing	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
$Ahid	1A2i3		1208	$.h.d			$Ahid	NOUN	illustration	pos:noun gen:- num:- rat:i cas:u	MS	
$Ahid	1A2i3		1208	$.h.d			$Ahid	NOUN	witness;spectator	pos:noun gen:- num:- rat:r cas:u	FD||FP||FS||MD||MS	
$Ahid	1A2i3		1208	$.h.d			$uhuwd	NOUN	witnesses;spectators	pos:noun gen:- num:p rat:r cas:u	MS	
$Ahid	1A2i3		1208	$.h.d			$uhuwd	NOUN	witnessing	pos:noun gen:- num:p rat:r cas:u	MS	
$AHin	1A2i3		1208	$.H.n			$AHin	ADJ	loaded;freighted	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
$Ahiq	1A2i3		1208	$.h.q			$Ahiq	ADJ	lofty;towering	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
$Ahiq	1A2i3		1208	$.h.q			$awAhiq	ADJ	lofty;towering	pos:adj gen:m num:p rat:n cas:u	MS	#dip
$Ahiq	1A2i3		1208	$.h.q			$awAhiq	NOUN	heights	pos:noun gen:- num:p rat:i cas:u	MS	#dip
$AHiT	1A2i3		1208	$.H.T			$AHiT	ADJ	remote;distant;stranded	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
$Akir	1A2i3		1208	$.k.r			$Akir	ADJ	thankful;grateful	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
$Amil	1A2i3		1208	$.m.l			$Amil	ADJ	comprehensive;general;complete;mass	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
$Amis	1A2i3		1208	$.m.s			$Amis	ADJ	sunny	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
$Amis	1A2i3		1208	$.m.s			$awAmis	ADJ	rebellious;disobedient	pos:adj gen:m num:p rat:n cas:u	MS	#dip
$Amit	1A2i3		1208	$.m.t			$Amit	ADJ	malicious;gloating	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
$Amit	1A2i3		1208	$.m.t			$awAmit	ADJ	malicious;gloating	pos:adj gen:m num:p rat:n cas:u	MS	#dip
$Amit	1A2i3		1208	$.m.t			$um~At	ADJ	malicious;gloating	pos:adj gen:m num:p rat:n cas:u	MS	
$Amix	1A2i3		1208	$.m.x			$Amix	ADJ	lofty;superior;haughty	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
$Arib	1A2i3		1208	$.r.b			$Arib	ADJ	drinking	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
$Arib	1A2i3		1208	$.r.b			$Arib	NOUN	drinker	pos:noun gen:- num:- rat:i cas:u	FD||FP||FS||MD||MP||MS	
$Arib	1A2i3		1208	$.r.b			$Arib	NOUN	mustache	pos:noun gen:- num:- rat:i cas:u	MD||MS	
$Arib	1A2i3		1208	$.r.b			$awArib	NOUN	mustache	pos:noun gen:- num:p rat:i cas:u	MS	#dip
$Arib	1A2i3		1208	$.r.b			$uruwb	NOUN	drinkers	pos:noun gen:- num:p rat:i cas:u	MS	
$Arid	1A2i3		1208	$.r.d			$Arid	NOUN	fugitive;wandering	pos:noun gen:- num:- rat:i cas:u	FD||FP||FS||MD||MS	
$Arid	1A2i3		1208	$.r.d			$awArid	NOUN	fugitives;wandering	pos:noun gen:- num:p rat:i cas:u	MS	#dip
$Arid	1A2i3		1208	$.r.d			$urud	NOUN	fugitives;wandering	pos:noun gen:- num:p rat:i cas:u	MS	
$AriE	1A2i3		1208	$.r.E			$AriE	NOUN	legislator	pos:noun gen:- num:- rat:i cas:u	FD||FP||FS||MD||MP||MS	
$AriE	1A2i3		1208	$.r.E			$AriE	NOUN	street	pos:noun gen:- num:- rat:i cas:u	MD||MS	
$AriE	1A2i3		1208	$.r.E			$awAriE	NOUN	streets	pos:noun gen:- num:p rat:i cas:u	MS	#dip
$Arif	1A2i3		1208	$.r.f			$Arif	NOUN	old_camel_mare	pos:noun gen:- num:- rat:i cas:u	MD||MS	
$Arif	1A2i3		1208	$.r.f			$awArif	NOUN	old_camel_mares	pos:noun gen:- num:p rat:i cas:u	MS	#dip
$AriH	1A2i3		1208	$.r.H			$AriH	ADJ	explaining;commenting	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
$AriH	1A2i3		1208	$.r.H			$AriH	NOUN	commentator;expounder	pos:noun gen:- num:- rat:i cas:u	FD||FP||FS||MD||MS	
$Ariq	1A2i3		1208	$.r.q			$Ariq	ADJ	brilliant;dazzling	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
$Ariq	1A2i3		1208	$.r.q			$Ariq	ADJ	shining;beaming	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
$AsiE	1A2i3		1208	$.s.E			$AsiE	ADJ	wide;vast;extensive;huge	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
$ATir	1A2i3		1208	$.T.r			$ATir	ADJ	clever;smart;cute	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
$ATir	1A2i3		1208	$.T.r			$ATir	NOUN	clever;smart;cute	pos:noun gen:- num:- rat:r cas:u	FD||FP||FS||MD||MP||MS	
$ATir	1A2i3		1208	$.T.r			$uT~Ar	ADJ	clever;smart;cute	pos:adj gen:m num:p rat:n cas:u	MS	
$ATir	1A2i3		1208	$.T.r			$uT~Ar	NOUN	clever;smart;cute	pos:noun gen:m num:p rat:r cas:u	MS	
$AxiS	1A2i3		1208	$.x.S			$AxiS	ADJ	fixed;looming	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
bA*il	1A2i3		1208	b.*.l			bA*il	ADJ	spending	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
bA*il	1A2i3		1208	b.*.l			bA*il	NOUN	spender	pos:noun gen:- num:- rat:r cas:u	FD||FP||FS||MD||MP||MS	
bA*ix	1A2i3		1208	b.*.x			bA*ix	ADJ	luxurious;haughty	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
bA*ix	1A2i3		1208	b.*.x			bawA*ix	ADJ	luxurious;haughty	pos:adj gen:m num:p rat:n cas:u	MS	#dip
bA$ik	1A2i3		1208	b.$.k			bA$ik	NOUN	sparrow_hawk	pos:noun gen:- num:- rat:i cas:u	MD||MS	
bA$ik	1A2i3		1208	b.$.k			bawA$ik	NOUN	sparrow_hawks	pos:noun gen:- num:p rat:i cas:u	MS	#dip
bAdin	1A2i3		1208	b.d.n			bAdin	ADJ	corpulent;obese	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
bAEiv	1A2i3		1208	b.E.v			bAEiv	ADJ	sending	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
bAEiv	1A2i3		1208	b.E.v			bAEiv	NOUN	incentive;motive	pos:noun gen:- num:- rat:i cas:u	MD||MS	
bAEiv	1A2i3		1208	b.E.v			bAEiv	NOUN	sender	pos:noun gen:- num:- rat:r cas:u	FD||FP||FS||MD||MP||MS	
bAEiv	1A2i3		1208	b.E.v			bawAEiv	NOUN	incentives;motives	pos:noun gen:- num:p rat:i cas:u	MS	#dip
bAgit	1A2i3		1208	b.g.t			bAgit	ADJ	sudden;unexpected	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
bAhil	1A2i3		1208	b.h.l			bAhil	ADJ	free;independent	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
bAhil	1A2i3		1208	b.h.l			buh~al	ADJ	free;independent	pos:adj gen:m num:p rat:n cas:u	MS	
bAhil	1A2i3		1208	b.h.l			buhol	ADJ	free;independent	pos:adj gen:m num:p rat:n cas:u	MS	
bAhim	1A2i3		1208	b.h.m			>abAhiym	NOUN	big_toes;thumbs	pos:noun gen:- num:p rat:i cas:u	MS	#dip
bAhim	1A2i3		1208	b.h.m			bAhim	NOUN	big_toe;thumb	pos:noun gen:- num:- rat:i cas:u	MD||MS	
bAhir	1A2i3		1208	b.h.r			bAhir	ADJ	dazzling;splendid	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
bAhit	1A2i3		1208	b.h.t			bAhit	ADJ	pale;astonished;startled	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
bAHiv	1A2i3		1208	b.H.v			bAHiv	ADJ	searching	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
bAHiv	1A2i3		1208	b.H.v			bAHiv	NOUN	scholar;researcher	pos:noun gen:- num:- rat:r cas:u	FD||FP||FS||MD||MP||MS	
bAHiv	1A2i3		1208	b.H.v			buH~Av	NOUN	scholars;researchers	pos:noun gen:m num:p rat:r cas:u	MS	
bAhiZ	1A2i3		1208	b.h.Z			bAhiZ	ADJ	oppressive;exorbitant	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
bAkir	1A2i3		1208	b.k.r			bAkir	ADJ	early	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
bAlig	1A2i3		1208	b.l.g			bAlig	ADJ	adult	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
bAlig	1A2i3		1208	b.l.g			bAlig	ADJ	extreme;profound	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
bAlig	1A2i3		1208	b.l.g			bAlig	ADJ	reaching;attaining	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
bAlig	1A2i3		1208	b.l.g			bAlig	ADJ	serious;critical	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
bAlig	1A2i3		1208	b.l.g			bAlig	NOUN	adult	pos:noun gen:- num:- rat:r cas:u	FD||FP||FS||MD||MP||MS	
bArid	1A2i3		1208	b.r.d			bArid	ADJ	cold;frigid	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
bAriE	1A2i3		1208	b.r.E			bAriE	ADJ	skilled;proficient	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
bAriH	1A2i3		1208	b.r.H			bAriH	ADJ	ominous	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
bAriq	1A2i3		1208	b.r.q			bAriq	NOUN	gleam;twinkle;glitter	pos:noun gen:- num:- rat:i cas:u	FD||FP||FS	
bAriq	1A2i3		1208	b.r.q			bAriq	NOUN	glimpse;glitter	pos:noun gen:- num:- rat:i cas:u	FD||FP||FS||MD||MP||MS	
bAriq	1A2i3		1208	b.r.q			bawAriq	NOUN	gleam;twinkle;glitter	pos:noun gen:- num:p rat:i cas:u	MS	#dip
bAriz	1A2i3		1208	b.r.z			bAriz	ADJ	prominent;distinct	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
bAsil	1A2i3		1208	b.s.l			bAsil	ADJ	fearless;brave	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
bAsil	1A2i3		1208	b.s.l			bawAsil	ADJ	fearless;intrepid	pos:adj gen:m num:p rat:n cas:u	MS	#dip
bAsim	1A2i3		1208	b.s.m			bAsim	ADJ	smiling	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
bAsiq	1A2i3		1208	b.s.q			bAsiq	ADJ	lofty;towering	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
bATi$	1A2i3		1208	b.T.$			bATi$	ADJ	strong/powerful	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
bAtiE	1A2i3		1208	b.t.E			bAtiE	ADJ	strong;entire	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
bATil	1A2i3		1208	b.T.l			bATil	ADJ	void;false	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
bATil	1A2i3		1208	b.T.l			bATil	NOUN	falsehood	pos:noun gen:- num:- rat:i cas:u	FD||FP||FS||MD||MP||MS	
bATin	1A2i3		1208	b.T.n			bATin	ADJ	inner;hidden	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
bATin	1A2i3		1208	b.T.n			bATin	NOUN	inside	pos:noun gen:- num:- rat:i cas:u	FD||FP||FS||MD||MP||MS	
bATin	1A2i3		1208	b.T.n			bawATin	ADJ	inner;hidden	pos:adj gen:m num:p rat:n cas:u	MS	#dip
bAtir	1A2i3		1208	b.t.r			bAtir	ADJ	amputating;mutilating	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
bAtir	1A2i3		1208	b.t.r			bAtir	ADJ	sharp;cutting	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
bAtir	1A2i3		1208	b.t.r			bAtir	NOUN	amputating;mutilating	pos:noun gen:- num:- rat:i cas:u	FD||FP||FS||MD||MP||MS	
bAtir	1A2i3		1208	b.t.r			bawAtir	ADJ	sharp;cutting	pos:adj gen:m num:p rat:n cas:u	MS	#dip
bAxis	1A2i3		1208	b.x.s			bAxis	ADJ	trifling;minuscule	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
bAzig	1A2i3		1208	b.z.g			bAzig	ADJ	rising;appearing	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
bAzig	1A2i3		1208	b.z.g			bAzig	NOUN	rising;appearing	pos:noun gen:- num:- rat:i cas:u	FD||FP||FS||MD||MP||MS	
dAbir	1A2i3		1208	d.b.r			dAbir	NOUN	bygone;utmost;root	pos:noun gen:- num:- rat:i cas:u	FD||FP||FS||MD||MP||MS	
DAbiT	1A2i3		1208	D.b.T			DAbiT	NOUN	controller	pos:noun gen:- num:- rat:i cas:u	MS	
DAbiT	1A2i3		1208	D.b.T			DAbiT	NOUN	officer	pos:noun gen:- num:- rat:r cas:u	MD||MS	
DAbiT	1A2i3		1208	D.b.T			DawAbiT	NOUN	precepts;restraining_orders	pos:noun gen:- num:p rat:i cas:u	MS	#dip
DAbiT	1A2i3		1208	D.b.T			Dub~AT	NOUN	officers	pos:noun gen:- num:p rat:r cas:u	MS	
dAEib	1A2i3		1208	d.E.b			dAEib	ADJ	joking;jolly	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
dAEim	1A2i3		1208	d.E.m			dAEim	ADJ	supporting;strengthening	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
dAEim	1A2i3		1208	d.E.m			dAEim	NOUN	supporter;partisan;backer	pos:noun gen:- num:- rat:r cas:u	FD||FP||FS||MD||MP||MS	
dAEir	1A2i3		1208	d.E.r			dAEir	ADJ	lewd;immoral	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
dAEir	1A2i3		1208	d.E.r			duE~Ar	ADJ	lewd;immoral	pos:adj gen:m num:p rat:n cas:u	MS	
dAfiE	1A2i3		1208	d.f.E			dAfiE	ADJ	paying	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
dAfiE	1A2i3		1208	d.f.E			dAfiE	ADJ	pushing;propelling	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
dAfiE	1A2i3		1208	d.f.E			dAfiE	NOUN	incentive;motive	pos:noun gen:- num:- rat:i cas:u	MD||MS	
dAfiE	1A2i3		1208	d.f.E			dAfiE	NOUN	payer	pos:noun gen:- num:- rat:r cas:u	FD||FP||FS||MD||MP||MS	
dAfiE	1A2i3		1208	d.f.E			dawAfiE	NOUN	incentives;motives	pos:noun gen:- num:p rat:i cas:u	MS	#dip
dAfiq	1A2i3		1208	d.f.q			dAfiq	ADJ	torrential;gushing	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
dAgil	1A2i3		1208	d.g.l			dAgil	ADJ	corrupted	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
dAgil	1A2i3		1208	d.g.l			dAgil	ADJ	densely_covered;impenetrable	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
DAgin	1A2i3		1208	D.g.n			DAgin	NOUN	spiteful;resentful	pos:noun gen:- num:- rat:r cas:u	FD||FP||FS||MD||MP||MS	
DAgiT	1A2i3		1208	D.g.T			DAgiT	ADJ	pressuring;putting_pressure_(on)	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
DAgiT	1A2i3		1208	D.g.T			DAgiT	NOUN	compressor	pos:noun gen:- num:- rat:i cas:u	MD||MS	
DAgiT	1A2i3		1208	D.g.T			DAgiT	NOUN	pressuring;putting_pressure_(on)	pos:noun gen:- num:- rat:i cas:u	FD||FP||FS||MD||MP||MS	
DAgiT	1A2i3		1208	D.g.T			DawAgiT	NOUN	compressors	pos:noun gen:- num:p rat:i cas:u	MS	#dip
DAHik	1A2i3		1208	D.H.k			DAHik	ADJ	laughing	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
dAhim	1A2i3		1208	d.h.m			dAhim	ADJ	looming;threatening;menacing	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
dAHis	1A2i3		1208	d.H.s			dAHis	NOUN	whitlow;felon	pos:noun gen:- num:- rat:i cas:u	MD||MS	
dAHis	1A2i3		1208	d.H.s			dawAHis	NOUN	whitlow;felon	pos:noun gen:- num:p rat:i cas:u	MS	#dip
dAjin	1A2i3		1208	d.j.n			dAjin	ADJ	dark;gloomy	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
dAjin	1A2i3		1208	d.j.n			dAjin	ADJ	tame;domesticated	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
dAjin	1A2i3		1208	d.j.n			dawAjin	NOUN	poultry	pos:noun gen:- num:p rat:i cas:u	MS	#dip
dAkin	1A2i3		1208	d.k.n			dAkin	ADJ	dark	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
DAliE	1A2i3		1208	D.l.E			DAliE	ADJ	supportive;affectionate_for	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
DAliE	1A2i3		1208	D.l.E			DAliE	NOUN	supporting;having_affection_for	pos:noun gen:- num:- rat:r cas:u	FD||FP||FS||MD||MP||MS	
dAlif	1A2i3		1208	d.l.f			dAlif	NOUN	ricochet	pos:noun gen:- num:- rat:i cas:u	MD||MS	
dAlif	1A2i3		1208	d.l.f			dawAlif	NOUN	ricochets	pos:noun gen:- num:p rat:i cas:u	MS	#dip
dAmig	1A2i3		1208	d.m.g			dAmig	ADJ	irrefutable;cogent	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
DAmin	1A2i3		1208	D.m.n			DAmin	ADJ	guarantor;responsible;liable	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
DAmin	1A2i3		1208	D.m.n			DAmin	NOUN	guarantor;responsible;liable	pos:noun gen:- num:- rat:r cas:u	FD||FS||MD||MS	
DAmin	1A2i3		1208	D.m.n			Damiyn	NOUN	guarantor;responsible;liable	pos:noun gen:- num:- rat:r cas:u	FD||FS||MD||MS	
DAmir	1A2i3		1208	D.m.r			DAmir	ADJ	atrophied;emaciated	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
DAmir	1A2i3		1208	D.m.r			DawAmir	ADJ	atrophied;emaciated	pos:adj gen:m num:p rat:n cas:u	MS	#dip
dAmis	1A2i3		1208	d.m.s			dAmis	NOUN	pitch-dark;gloomy	pos:noun gen:- num:- rat:i cas:u	FD||FS||MD||MS	
dAniq	1A2i3		1208	d.n.q			dAniq	NOUN	daniq_(coin);daniq_(square_measure)	pos:noun gen:- num:- rat:i cas:u	MD||MS	
dAniq	1A2i3		1208	d.n.q			dawAniq	NOUN	daniqs_(coins);daniqs_(square_measure)	pos:noun gen:- num:p rat:i cas:u	MS	#dip
DArib	1A2i3		1208	D.r.b			DArib	NOUN	striking	pos:noun gen:- num:- rat:i cas:u	FD||FP||FS||MD||MP||MS	
DArib	1A2i3		1208	D.r.b			DArib	NOUN	tending_towards;similar_to	pos:noun gen:m num:- rat:i cas:u	MS	
dAriE	1A2i3		1208	d.r.E			dAriE	ADJ	armored;iron-clad	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
DAriE	1A2i3		1208	D.r.E			DAriE	NOUN	frail	pos:noun gen:- num:- rat:i cas:u	FD||FS||MD||MS	
dArij	1A2i3		1208	d.r.j			dArij	ADJ	colloquial;vernacular	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
dArij	1A2i3		1208	d.r.j			dArij	ADJ	popular;prevalent	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
dAris	1A2i3		1208	d.r.s			dAris	ADJ	studying;researching	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
dAris	1A2i3		1208	d.r.s			dAris	NOUN	student;researcher	pos:noun gen:- num:- rat:i cas:u	FD||FP||FS||MD||MP||MS	
dAsir	1A2i3		1208	d.s.r			dAsir	NOUN	propeller;airscrew	pos:noun gen:- num:- rat:i cas:u	FD||FS||MD||MS	
dAxil	1A2i3		1208	d.x.l			dAxil	ADJ	entering	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
dAxil	1A2i3		1208	d.x.l			dAxil	NOUN	inside_of;interior;inside	pos:noun gen:- num:- rat:i cas:u	MD||MS	
EAhir	1A2i3		1208	E.h.r			Euh~Ar	NOUN	adulterers;whoremongers	pos:noun gen:- num:p rat:r cas:u	MS	
EA*il	1A2i3		1208	E.*.l			EA*il	NOUN	critic;censuring	pos:noun gen:- num:- rat:r cas:u	FD||FP||FS||MD||MP||MS	
EA*il	1A2i3		1208	E.*.l			EawA*il	NOUN	critics;censuring	pos:noun gen:- num:p rat:r cas:u	MS	#dip
EA*il	1A2i3		1208	E.*.l			Eu*~Al	NOUN	critics;censuring	pos:noun gen:- num:p rat:r cas:u	MS	
EA$iq	1A2i3		1208	E.$.q			EA$iq	NOUN	lover;fond_of	pos:noun gen:- num:- rat:r cas:u	FD||FP||FS||MD||MP||MS	
EA$iq	1A2i3		1208	E.$.q			Eu$~Aq	NOUN	lovers;fond_of	pos:noun gen:m num:p rat:r cas:u	MS	
EA$ir	1A2i3		1208	E.$.r			EA$ir	ADJ_NUM	tenth	pos:adj_num gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
EAbid	1A2i3		1208	E.b.d			EAbid	ADJ	worshipping;God-fearing	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
EAbid	1A2i3		1208	E.b.d			EAbid	NOUN	worshipping;God-fearing	pos:noun gen:- num:- rat:r cas:u	FD||FP||FS||MD||MP||MS	
EAbid	1A2i3		1208	E.b.d			Eub~Ad	NOUN	worshipping;God-fearing	pos:noun gen:m num:p rat:r cas:u	MS	
EAbiq	1A2i3		1208	E.b.q			EAbiq	ADJ	fragrant	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
EAbir	1A2i3		1208	E.b.r			EAbir	ADJ	fleeting;transient	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
EAbir	1A2i3		1208	E.b.r			EAbir	ADJ	passing_(by);traversing	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
EAbir	1A2i3		1208	E.b.r			EAbir	NOUN	passer_by	pos:noun gen:- num:- rat:r cas:u	FD||FP||FS||MD||MP||MS	
EAbis	1A2i3		1208	E.b.s			EAbis	ADJ	frowning;stern;austere	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
EAbiv	1A2i3		1208	E.b.v			EAbiv	ADJ	scornful;frivolous;jesting	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
EAdil	1A2i3		1208	E.d.l			EAdil	ADJ	fair;just;equitable	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
EADil	1A2i3		1208	E.D.l			EADil	ADJ	muscular	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
EAdim	1A2i3		1208	E.d.m			EAdim	ADJ	lacking;devoid_of	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
EAdim	1A2i3		1208	E.d.m			EAdim	NOUN	exhaust_pipe;waste	pos:noun gen:- num:- rat:i cas:u	MD||MS	
EAdim	1A2i3		1208	E.d.m			EawAdim	ADJ	lacking;devoid_of	pos:adj gen:m num:p rat:n cas:u	MS	#dip
EAhil	1A2i3		1208	E.h.l			EAhil	NOUN	monarch;sovereign	pos:noun gen:- num:- rat:r cas:u	MD||MS	
EAhil	1A2i3		1208	E.h.l			EawAhil	NOUN	monarchs;sovereigns	pos:noun gen:- num:p rat:r cas:u	MS	#dip
EAhil	1A2i3		1208	E.h.l			Euh~Al	NOUN	monarchs;sovereigns	pos:noun gen:- num:p rat:r cas:u	MS	
EAhin	1A2i3		1208	E.h.n			EAhin	NOUN	limb;extremity	pos:noun gen:- num:- rat:i cas:u	MD||MS	
EAhin	1A2i3		1208	E.h.n			EawAhin	NOUN	limbs;extremities	pos:noun gen:- num:p rat:i cas:u	MS	#dip
EAhir	1A2i3		1208	E.h.r			EAhir	NOUN	adulterer;whoremonger	pos:noun gen:- num:- rat:r cas:u	MD||MS	
EAjil	1A2i3		1208	E.j.l			EAjil	ADJ	urgent;speedy	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
EAjiz	1A2i3		1208	E.j.z			Eajaz	ADJ	incapable;disabled	pos:adj gen:m num:p rat:n cas:u	FS	
EAjiz	1A2i3		1208	E.j.z			EAjiz	ADJ	incapable;incapacitated	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
EAjiz	1A2i3		1208	E.j.z			EawAjiz	ADJ	incapable;disabled	pos:adj gen:m num:p rat:n cas:u	MS	#dip
EAkif	1A2i3		1208	E.k.f			EAkif	ADJ	assiduous;busily_engaged	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
EAkis	1A2i3		1208	E.k.s			EAkis	NOUN	reflector	pos:noun gen:- num:- rat:i cas:u	FP||MD||MS	
EAlik	1A2i3		1208	E.l.k			EAlik	NOUN	masticatory;chewing	pos:noun gen:- num:- rat:i cas:u	MD||MS	
EAlim	1A2i3		1208	E.l.m			EAlim	ADJ	knowing	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
EAlim	1A2i3		1208	E.l.m			EAlim	NOUN	scientist;scholar	pos:noun gen:- num:- rat:r cas:u	FD||FS||MD||MS	
EAliq	1A2i3		1208	E.l.q			EAliq	ADJ	related;connected;relevant	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
